"","DIST_ID","ZONE","DISTRICT","variable","value"
"521",65,"Karnali","Mugu","Injured_Male",0
"522",66,"Karnali","Humla","Injured_Male",0
"523",68,"Seti","Bajhang","Injured_Male",0
"524",67,"Seti","Bajura","Injured_Male",0
"525",69,"Seti","Achham","Injured_Male",0
"526",70,"Seti","Doti","Injured_Male",0
"527",71,"Seti","Kailali","Injured_Male",0
"528",72,"Mahakali","Kanchanpur","Injured_Male",1
"529",73,"Mahakali","Dadeldhura","Injured_Male",0
"530",74,"Mahakali","Baitadi","Injured_Male",0
"531",75,"Mahakali","Darchula","Injured_Male",0
"532",NA,"","","Injured_Male",11544
"533",1,"Mechi","Taplejung","Total_Injured",7
"534",2,"Mechi","Panchthar","Total_Injured",9
"535",3,"Mechi","Ilam","Total_Injured",10
"536",4,"Mechi","Jhapa","Total_Injured",25
"537",5,"Koshi","Morang","Total_Injured",59
"538",6,"Koshi","Sunsari","Total_Injured",35
"539",7,"Koshi","Dhankuta","Total_Injured",5
"540",8,"Koshi","Terhathum","Total_Injured",14
"541",9,"Koshi","Sankhuwasabha","Total_Injured",8
"542",10,"Koshi","Bhojpur","Total_Injured",13
"543",11,"Sagarmatha","Solukhumbu","Total_Injured",100
"544",13,"Sagarmatha","Khotang","Total_Injured",8
"545",12,"Sagarmatha","Okhaldhunga","Total_Injured",61
"546",14,"Sagarmatha","Udayapur","Total_Injured",35
"547",15,"Sagarmatha","Saptari","Total_Injured",24
"548",16,"Sagarmatha","Siraha","Total_Injured",39
"549",17,"Janakpur","Dhanusha","Total_Injured",45
"550",18,"Janakpur","Mahottari","Total_Injured",16
"551",19,"Janakpur","Sarlahi","Total_Injured",70
"552",20,"Janakpur","Sindhuli","Total_Injured",230
"553",21,"Janakpur","Ramechhap","Total_Injured",135
"554",22,"Janakpur","Dolakha","Total_Injured",662
"555",23,"Bagmati","Sindhupalchok","Total_Injured",1571
"556",24,"Bagmati","Kabhrepalanchok","Total_Injured",1179
"557",25,"Bagmati","Lalitpur","Total_Injured",3052
"558",26,"Bagmati","Bhaktapur","Total_Injured",2101
"559",27,"Bagmati","Kathmandu","Total_Injured",7864
"560",28,"Bagmati","Nuwakot","Total_Injured",1052
"561",29,"Bagmati","Rasuwa","Total_Injured",771
"562",30,"Bagmati","Dhading","Total_Injured",1218
"563",31,"Narayani","Makawanpur","Total_Injured",229
"564",32,"Narayani","Rautahat","Total_Injured",38
"565",33,"Narayani","Bara","Total_Injured",62
"566",34,"Narayani","Parsa","Total_Injured",50
"567",35,"Narayani","Chitawan","Total_Injured",143
"568",36,"Gandaki","Gorkha","Total_Injured",952
"569",37,"Gandaki","Lamjung","Total_Injured",40
"570",41,"Gandaki","Manang","Total_Injured",1
"571",40,"Gandaki","Kaski","Total_Injured",38
"572",38,"Gandaki","Tanahu","Total_Injured",27
"573",39,"Gandaki","Syangja","Total_Injured",23
"574",44,"Dhawalagiri","Parbat","Total_Injured",21
"575",45,"Dhawalagiri","Baglung","Total_Injured",14
"576",43,"Dhawalagiri","Myagdi","Total_Injured",11
"577",42,"Dhawalagiri","Mustang","Total_Injured",1
"578",47,"Lumbini","Palpa","Total_Injured",16
"579",48,"Lumbini","Nawalparasi","Total_Injured",41
"580",49,"Lumbini","Rupandehi","Total_Injured",39
"581",50,"Lumbini","Kapilbastu","Total_Injured",6
"582",51,"Lumbini","Arghakhanchi","Total_Injured",0
"583",46,"Lumbini","Gulmi","Total_Injured",11
"584",54,"Rapti","Rukum","Total_Injured",1
"585",55,"Rapti","Salyan","Total_Injured",2
"586",53,"Rapti","Rolpa","Total_Injured",2
"587",52,"Rapti","Pyuthan","Total_Injured",9
"588",56,"Rapti","Dang","Total_Injured",10
"589",57,"Bheri","Banke","Total_Injured",1
"590",58,"Bheri","Bardiya","Total_Injured",2
"591",59,"Bheri","Surkhet","Total_Injured",3
"592",61,"Bheri","Jajarkot","Total_Injured",3
"593",60,"Bheri","Dailekh","Total_Injured",1
"594",62,"Karnali","Dolpa","Total_Injured",0
"595",63,"Karnali","Jumla","Total_Injured",2
"596",64,"Karnali","Kalikot","Total_Injured",0
"597",65,"Karnali","Mugu","Total_Injured",0
"598",66,"Karnali","Humla","Total_Injured",0
"599",68,"Seti","Bajhang","Total_Injured",0
"600",67,"Seti","Bajura","Total_Injured",0
"601",69,"Seti","Achham","Total_Injured",0
"602",70,"Seti","Doti","Total_Injured",0
"603",71,"Seti","Kailali","Total_Injured",1
"604",72,"Mahakali","Kanchanpur","Total_Injured",1
"605",73,"Mahakali","Dadeldhura","Total_Injured",0
"606",74,"Mahakali","Baitadi","Total_Injured",0
"607",75,"Mahakali","Darchula","Total_Injured",0
"608",NA,"","","Total_Injured",22493
"609",1,"Mechi","Taplejung","GovtBuild_Damage",0
"610",2,"Mechi","Panchthar","GovtBuild_Damage",22
"611",3,"Mechi","Ilam","GovtBuild_Damage",34
"612",4,"Mechi","Jhapa","GovtBuild_Damage",0
"613",5,"Koshi","Morang","GovtBuild_Damage",0
"614",6,"Koshi","Sunsari","GovtBuild_Damage",0
"615",7,"Koshi","Dhankuta","GovtBuild_Damage",0
"616",8,"Koshi","Terhathum","GovtBuild_Damage",0
"617",9,"Koshi","Sankhuwasabha","GovtBuild_Damage",88
"618",10,"Koshi","Bhojpur","GovtBuild_Damage",0
"619",11,"Sagarmatha","Solukhumbu","GovtBuild_Damage",75
"620",13,"Sagarmatha","Khotang","GovtBuild_Damage",18
"621",12,"Sagarmatha","Okhaldhunga","GovtBuild_Damage",18
"622",14,"Sagarmatha","Udayapur","GovtBuild_Damage",52
"623",15,"Sagarmatha","Saptari","GovtBuild_Damage",0
"624",16,"Sagarmatha","Siraha","GovtBuild_Damage",0
"625",17,"Janakpur","Dhanusha","GovtBuild_Damage",0
"626",18,"Janakpur","Mahottari","GovtBuild_Damage",10
"627",19,"Janakpur","Sarlahi","GovtBuild_Damage",7
"628",20,"Janakpur","Sindhuli","GovtBuild_Damage",92
"629",21,"Janakpur","Ramechhap","GovtBuild_Damage",54
"630",22,"Janakpur","Dolakha","GovtBuild_Damage",517
"631",23,"Bagmati","Sindhupalchok","GovtBuild_Damage",710
"632",24,"Bagmati","Kabhrepalanchok","GovtBuild_Damage",48
"633",25,"Bagmati","Lalitpur","GovtBuild_Damage",217
"634",26,"Bagmati","Bhaktapur","GovtBuild_Damage",0
"635",27,"Bagmati","Kathmandu","GovtBuild_Damage",85
"636",28,"Bagmati","Nuwakot","GovtBuild_Damage",15
"637",29,"Bagmati","Rasuwa","GovtBuild_Damage",8
"638",30,"Bagmati","Dhading","GovtBuild_Damage",93
"639",31,"Narayani","Makawanpur","GovtBuild_Damage",46
"640",32,"Narayani","Rautahat","GovtBuild_Damage",0
"641",33,"Narayani","Bara","GovtBuild_Damage",1
"642",34,"Narayani","Parsa","GovtBuild_Damage",0
"643",35,"Narayani","Chitawan","GovtBuild_Damage",0
"644",36,"Gandaki","Gorkha","GovtBuild_Damage",228
"645",37,"Gandaki","Lamjung","GovtBuild_Damage",39
"646",41,"Gandaki","Manang","GovtBuild_Damage",8
"647",40,"Gandaki","Kaski","GovtBuild_Damage",10
"648",38,"Gandaki","Tanahu","GovtBuild_Damage",22
"649",39,"Gandaki","Syangja","GovtBuild_Damage",9
"650",44,"Dhawalagiri","Parbat","GovtBuild_Damage",12
"651",45,"Dhawalagiri","Baglung","GovtBuild_Damage",2
"652",43,"Dhawalagiri","Myagdi","GovtBuild_Damage",0
"653",42,"Dhawalagiri","Mustang","GovtBuild_Damage",2
"654",47,"Lumbini","Palpa","GovtBuild_Damage",2
"655",48,"Lumbini","Nawalparasi","GovtBuild_Damage",0
"656",49,"Lumbini","Rupandehi","GovtBuild_Damage",1
"657",50,"Lumbini","Kapilbastu","GovtBuild_Damage",0
"658",51,"Lumbini","Arghakhanchi","GovtBuild_Damage",0
"659",46,"Lumbini","Gulmi","GovtBuild_Damage",73
"660",54,"Rapti","Rukum","GovtBuild_Damage",10
"661",55,"Rapti","Salyan","GovtBuild_Damage",1
"662",53,"Rapti","Rolpa","GovtBuild_Damage",0
"663",52,"Rapti","Pyuthan","GovtBuild_Damage",0
"664",56,"Rapti","Dang","GovtBuild_Damage",1
"665",57,"Bheri","Banke","GovtBuild_Damage",0
"666",58,"Bheri","Bardiya","GovtBuild_Damage",0
"667",59,"Bheri","Surkhet","GovtBuild_Damage",0
"668",61,"Bheri","Jajarkot","GovtBuild_Damage",0
"669",60,"Bheri","Dailekh","GovtBuild_Damage",0
"670",62,"Karnali","Dolpa","GovtBuild_Damage",0
"671",63,"Karnali","Jumla","GovtBuild_Damage",0
"672",64,"Karnali","Kalikot","GovtBuild_Damage",3
"673",65,"Karnali","Mugu","GovtBuild_Damage",0
"674",66,"Karnali","Humla","GovtBuild_Damage",0
"675",68,"Seti","Bajhang","GovtBuild_Damage",0
"676",67,"Seti","Bajura","GovtBuild_Damage",0
"677",69,"Seti","Achham","GovtBuild_Damage",0
"678",70,"Seti","Doti","GovtBuild_Damage",0
"679",71,"Seti","Kailali","GovtBuild_Damage",0
"680",72,"Mahakali","Kanchanpur","GovtBuild_Damage",0
"681",73,"Mahakali","Dadeldhura","GovtBuild_Damage",0
"682",74,"Mahakali","Baitadi","GovtBuild_Damage",0
"683",75,"Mahakali","Darchula","GovtBuild_Damage",0
"684",NA,"","","GovtBuild_Damage",2633
"685",1,"Mechi","Taplejung","GovtBuild_PartDamage",69
"686",2,"Mechi","Panchthar","GovtBuild_PartDamage",5
"687",3,"Mechi","Ilam","GovtBuild_PartDamage",42
"688",4,"Mechi","Jhapa","GovtBuild_PartDamage",46
"689",5,"Koshi","Morang","GovtBuild_PartDamage",51
"690",6,"Koshi","Sunsari","GovtBuild_PartDamage",42
"691",7,"Koshi","Dhankuta","GovtBuild_PartDamage",39
"692",8,"Koshi","Terhathum","GovtBuild_PartDamage",60
"693",9,"Koshi","Sankhuwasabha","GovtBuild_PartDamage",208
"694",10,"Koshi","Bhojpur","GovtBuild_PartDamage",21
"695",11,"Sagarmatha","Solukhumbu","GovtBuild_PartDamage",142
"696",13,"Sagarmatha","Khotang","GovtBuild_PartDamage",55
"697",12,"Sagarmatha","Okhaldhunga","GovtBuild_PartDamage",38
"698",14,"Sagarmatha","Udayapur","GovtBuild_PartDamage",460
"699",15,"Sagarmatha","Saptari","GovtBuild_PartDamage",28
"700",16,"Sagarmatha","Siraha","GovtBuild_PartDamage",20
"701",17,"Janakpur","Dhanusha","GovtBuild_PartDamage",8
"702",18,"Janakpur","Mahottari","GovtBuild_PartDamage",14
"703",19,"Janakpur","Sarlahi","GovtBuild_PartDamage",27
"704",20,"Janakpur","Sindhuli","GovtBuild_PartDamage",231
"705",21,"Janakpur","Ramechhap","GovtBuild_PartDamage",56
"706",22,"Janakpur","Dolakha","GovtBuild_PartDamage",0
"707",23,"Bagmati","Sindhupalchok","GovtBuild_PartDamage",37
"708",24,"Bagmati","Kabhrepalanchok","GovtBuild_PartDamage",31
"709",25,"Bagmati","Lalitpur","GovtBuild_PartDamage",198
"710",26,"Bagmati","Bhaktapur","GovtBuild_PartDamage",0
"711",27,"Bagmati","Kathmandu","GovtBuild_PartDamage",277
"712",28,"Bagmati","Nuwakot","GovtBuild_PartDamage",14
"713",29,"Bagmati","Rasuwa","GovtBuild_PartDamage",4
"714",30,"Bagmati","Dhading","GovtBuild_PartDamage",58
"715",31,"Narayani","Makawanpur","GovtBuild_PartDamage",177
"716",32,"Narayani","Rautahat","GovtBuild_PartDamage",9
"717",33,"Narayani","Bara","GovtBuild_PartDamage",0
"718",34,"Narayani","Parsa","GovtBuild_PartDamage",12
"719",35,"Narayani","Chitawan","GovtBuild_PartDamage",40
"720",36,"Gandaki","Gorkha","GovtBuild_PartDamage",37
"721",37,"Gandaki","Lamjung","GovtBuild_PartDamage",48
"722",41,"Gandaki","Manang","GovtBuild_PartDamage",12
"723",40,"Gandaki","Kaski","GovtBuild_PartDamage",45
"724",38,"Gandaki","Tanahu","GovtBuild_PartDamage",54
"725",39,"Gandaki","Syangja","GovtBuild_PartDamage",49
"726",44,"Dhawalagiri","Parbat","GovtBuild_PartDamage",63
"727",45,"Dhawalagiri","Baglung","GovtBuild_PartDamage",4
"728",43,"Dhawalagiri","Myagdi","GovtBuild_PartDamage",0
"729",42,"Dhawalagiri","Mustang","GovtBuild_PartDamage",19
"730",47,"Lumbini","Palpa","GovtBuild_PartDamage",24
"731",48,"Lumbini","Nawalparasi","GovtBuild_PartDamage",14
"732",49,"Lumbini","Rupandehi","GovtBuild_PartDamage",17
"733",50,"Lumbini","Kapilbastu","GovtBuild_PartDamage",23
"734",51,"Lumbini","Arghakhanchi","GovtBuild_PartDamage",8
"735",46,"Lumbini","Gulmi","GovtBuild_PartDamage",271
"736",54,"Rapti","Rukum","GovtBuild_PartDamage",16
"737",55,"Rapti","Salyan","GovtBuild_PartDamage",17
"738",53,"Rapti","Rolpa","GovtBuild_PartDamage",6
"739",52,"Rapti","Pyuthan","GovtBuild_PartDamage",0
"740",56,"Rapti","Dang","GovtBuild_PartDamage",28
"741",57,"Bheri","Banke","GovtBuild_PartDamage",0
"742",58,"Bheri","Bardiya","GovtBuild_PartDamage",0
"743",59,"Bheri","Surkhet","GovtBuild_PartDamage",11
"744",61,"Bheri","Jajarkot","GovtBuild_PartDamage",8
"745",60,"Bheri","Dailekh","GovtBuild_PartDamage",25
"746",62,"Karnali","Dolpa","GovtBuild_PartDamage",0
"747",63,"Karnali","Jumla","GovtBuild_PartDamage",0
"748",64,"Karnali","Kalikot","GovtBuild_PartDamage",17
"749",65,"Karnali","Mugu","GovtBuild_PartDamage",0
"750",66,"Karnali","Humla","GovtBuild_PartDamage",0
"751",68,"Seti","Bajhang","GovtBuild_PartDamage",0
"752",67,"Seti","Bajura","GovtBuild_PartDamage",0
"753",69,"Seti","Achham","GovtBuild_PartDamage",0
"754",70,"Seti","Doti","GovtBuild_PartDamage",1
"755",71,"Seti","Kailali","GovtBuild_PartDamage",5
"756",72,"Mahakali","Kanchanpur","GovtBuild_PartDamage",1
"757",73,"Mahakali","Dadeldhura","GovtBuild_PartDamage",0
"758",74,"Mahakali","Baitadi","GovtBuild_PartDamage",0
"759",75,"Mahakali","Darchula","GovtBuild_PartDamage",0
"760",NA,"","","GovtBuild_PartDamage",3342
"761",1,"Mechi","Taplejung","PublicBuild_Damage",4
"762",2,"Mechi","Panchthar","PublicBuild_Damage",229
"763",3,"Mechi","Ilam","PublicBuild_Damage",316
"764",4,"Mechi","Jhapa","PublicBuild_Damage",95
"765",5,"Koshi","Morang","PublicBuild_Damage",3
"766",6,"Koshi","Sunsari","PublicBuild_Damage",2
"767",7,"Koshi","Dhankuta","PublicBuild_Damage",929
"768",8,"Koshi","Terhathum","PublicBuild_Damage",91
"769",9,"Koshi","Sankhuwasabha","PublicBuild_Damage",1327
"770",10,"Koshi","Bhojpur","PublicBuild_Damage",1414
"771",11,"Sagarmatha","Solukhumbu","PublicBuild_Damage",9172
"772",13,"Sagarmatha","Khotang","PublicBuild_Damage",2110
"773",12,"Sagarmatha","Okhaldhunga","PublicBuild_Damage",10031
"774",14,"Sagarmatha","Udayapur","PublicBuild_Damage",95
"775",15,"Sagarmatha","Saptari","PublicBuild_Damage",0
"776",16,"Sagarmatha","Siraha","PublicBuild_Damage",0
"777",17,"Janakpur","Dhanusha","PublicBuild_Damage",4
"778",18,"Janakpur","Mahottari","PublicBuild_Damage",500
"779",19,"Janakpur","Sarlahi","PublicBuild_Damage",0
"780",20,"Janakpur","Sindhuli","PublicBuild_Damage",18197
"781",21,"Janakpur","Ramechhap","PublicBuild_Damage",26743
"782",22,"Janakpur","Dolakha","PublicBuild_Damage",48880
"783",23,"Bagmati","Sindhupalchok","PublicBuild_Damage",63885
"784",24,"Bagmati","Kabhrepalanchok","PublicBuild_Damage",49933
"785",25,"Bagmati","Lalitpur","PublicBuild_Damage",17444
"786",26,"Bagmati","Bhaktapur","PublicBuild_Damage",18900
"787",27,"Bagmati","Kathmandu","PublicBuild_Damage",36973
"788",28,"Bagmati","Nuwakot","PublicBuild_Damage",57943
"789",29,"Bagmati","Rasuwa","PublicBuild_Damage",7040
"790",30,"Bagmati","Dhading","PublicBuild_Damage",43741
"791",31,"Narayani","Makawanpur","PublicBuild_Damage",15012
"792",32,"Narayani","Rautahat","PublicBuild_Damage",70
"793",33,"Narayani","Bara","PublicBuild_Damage",50
"794",34,"Narayani","Parsa","PublicBuild_Damage",0
"795",35,"Narayani","Chitawan","PublicBuild_Damage",472
"796",36,"Gandaki","Gorkha","PublicBuild_Damage",44382
"797",37,"Gandaki","Lamjung","PublicBuild_Damage",8472
"798",41,"Gandaki","Manang","PublicBuild_Damage",63
"799",40,"Gandaki","Kaski","PublicBuild_Damage",1744
"800",38,"Gandaki","Tanahu","PublicBuild_Damage",4877
"801",39,"Gandaki","Syangja","PublicBuild_Damage",5003
"802",44,"Dhawalagiri","Parbat","PublicBuild_Damage",2541
"803",45,"Dhawalagiri","Baglung","PublicBuild_Damage",1877
"804",43,"Dhawalagiri","Myagdi","PublicBuild_Damage",115
"805",42,"Dhawalagiri","Mustang","PublicBuild_Damage",56
"806",47,"Lumbini","Palpa","PublicBuild_Damage",1434
"807",48,"Lumbini","Nawalparasi","PublicBuild_Damage",879
"808",49,"Lumbini","Rupandehi","PublicBuild_Damage",1
"809",50,"Lumbini","Kapilbastu","PublicBuild_Damage",0
"810",51,"Lumbini","Arghakhanchi","PublicBuild_Damage",189
"811",46,"Lumbini","Gulmi","PublicBuild_Damage",2100
"812",54,"Rapti","Rukum","PublicBuild_Damage",136
"813",55,"Rapti","Salyan","PublicBuild_Damage",24
"814",53,"Rapti","Rolpa","PublicBuild_Damage",62
"815",52,"Rapti","Pyuthan","PublicBuild_Damage",3
"816",56,"Rapti","Dang","PublicBuild_Damage",7
"817",57,"Bheri","Banke","PublicBuild_Damage",0
"818",58,"Bheri","Bardiya","PublicBuild_Damage",0
"819",59,"Bheri","Surkhet","PublicBuild_Damage",1
"820",61,"Bheri","Jajarkot","PublicBuild_Damage",0
"821",60,"Bheri","Dailekh","PublicBuild_Damage",1
"822",62,"Karnali","Dolpa","PublicBuild_Damage",1
"823",63,"Karnali","Jumla","PublicBuild_Damage",0
"824",64,"Karnali","Kalikot","PublicBuild_Damage",4
"825",65,"Karnali","Mugu","PublicBuild_Damage",0
"826",66,"Karnali","Humla","PublicBuild_Damage",0
"827",68,"Seti","Bajhang","PublicBuild_Damage",0
"828",67,"Seti","Bajura","PublicBuild_Damage",0
"829",69,"Seti","Achham","PublicBuild_Damage",0
"830",70,"Seti","Doti","PublicBuild_Damage",0
"831",71,"Seti","Kailali","PublicBuild_Damage",0
"832",72,"Mahakali","Kanchanpur","PublicBuild_Damage",0
"833",73,"Mahakali","Dadeldhura","PublicBuild_Damage",0
"834",74,"Mahakali","Baitadi","PublicBuild_Damage",0
"835",75,"Mahakali","Darchula","PublicBuild_Damage",0
"836",NA,"","","PublicBuild_Damage",505577
"837",1,"Mechi","Taplejung","PublicBuild_PartDamage",28
"838",2,"Mechi","Panchthar","PublicBuild_PartDamage",926
"839",3,"Mechi","Ilam","PublicBuild_PartDamage",2032
"840",4,"Mechi","Jhapa","PublicBuild_PartDamage",144
"841",5,"Koshi","Morang","PublicBuild_PartDamage",112
"842",6,"Koshi","Sunsari","PublicBuild_PartDamage",63
"843",7,"Koshi","Dhankuta","PublicBuild_PartDamage",1500
"844",8,"Koshi","Terhathum","PublicBuild_PartDamage",603
"845",9,"Koshi","Sankhuwasabha","PublicBuild_PartDamage",3031
"846",10,"Koshi","Bhojpur","PublicBuild_PartDamage",3513
"847",11,"Sagarmatha","Solukhumbu","PublicBuild_PartDamage",11137
"848",13,"Sagarmatha","Khotang","PublicBuild_PartDamage",4986
"849",12,"Sagarmatha","Okhaldhunga","PublicBuild_PartDamage",3107
"850",14,"Sagarmatha","Udayapur","PublicBuild_PartDamage",516
"851",15,"Sagarmatha","Saptari","PublicBuild_PartDamage",355
"852",16,"Sagarmatha","Siraha","PublicBuild_PartDamage",540
"853",17,"Janakpur","Dhanusha","PublicBuild_PartDamage",47
"854",18,"Janakpur","Mahottari","PublicBuild_PartDamage",600
"855",19,"Janakpur","Sarlahi","PublicBuild_PartDamage",0
"856",20,"Janakpur","Sindhuli","PublicBuild_PartDamage",10028
"857",21,"Janakpur","Ramechhap","PublicBuild_PartDamage",13173
"858",22,"Janakpur","Dolakha","PublicBuild_PartDamage",3120
"859",23,"Bagmati","Sindhupalchok","PublicBuild_PartDamage",2751
"860",24,"Bagmati","Kabhrepalanchok","PublicBuild_PartDamage",23714
"861",25,"Bagmati","Lalitpur","PublicBuild_PartDamage",8064
"862",26,"Bagmati","Bhaktapur","PublicBuild_PartDamage",9090
"863",27,"Bagmati","Kathmandu","PublicBuild_PartDamage",50753
"864",28,"Bagmati","Nuwakot","PublicBuild_PartDamage",4200
"865",29,"Bagmati","Rasuwa","PublicBuild_PartDamage",2410
"866",30,"Bagmati","Dhading","PublicBuild_PartDamage",18720
"867",31,"Narayani","Makawanpur","PublicBuild_PartDamage",17042
"868",32,"Narayani","Rautahat","PublicBuild_PartDamage",199
"869",33,"Narayani","Bara","PublicBuild_PartDamage",0
"870",34,"Narayani","Parsa","PublicBuild_PartDamage",35
"871",35,"Narayani","Chitawan","PublicBuild_PartDamage",754
"872",36,"Gandaki","Gorkha","PublicBuild_PartDamage",13880
"873",37,"Gandaki","Lamjung","PublicBuild_PartDamage",8876
"874",41,"Gandaki","Manang","PublicBuild_PartDamage",285
"875",40,"Gandaki","Kaski","PublicBuild_PartDamage",6963
"876",38,"Gandaki","Tanahu","PublicBuild_PartDamage",14474
"877",39,"Gandaki","Syangja","PublicBuild_PartDamage",11829
"878",44,"Dhawalagiri","Parbat","PublicBuild_PartDamage",5802
"879",45,"Dhawalagiri","Baglung","PublicBuild_PartDamage",1963
"880",43,"Dhawalagiri","Myagdi","PublicBuild_PartDamage",1077
"881",42,"Dhawalagiri","Mustang","PublicBuild_PartDamage",616
"882",47,"Lumbini","Palpa","PublicBuild_PartDamage",2665
"883",48,"Lumbini","Nawalparasi","PublicBuild_PartDamage",3521
"884",49,"Lumbini","Rupandehi","PublicBuild_PartDamage",79
"885",50,"Lumbini","Kapilbastu","PublicBuild_PartDamage",66
"886",51,"Lumbini","Arghakhanchi","PublicBuild_PartDamage",352
"887",46,"Lumbini","Gulmi","PublicBuild_PartDamage",4363
"888",54,"Rapti","Rukum","PublicBuild_PartDamage",976
"889",55,"Rapti","Salyan","PublicBuild_PartDamage",282
"890",53,"Rapti","Rolpa","PublicBuild_PartDamage",159
"891",52,"Rapti","Pyuthan","PublicBuild_PartDamage",66
"892",56,"Rapti","Dang","PublicBuild_PartDamage",1080
"893",57,"Bheri","Banke","PublicBuild_PartDamage",81
"894",58,"Bheri","Bardiya","PublicBuild_PartDamage",40
"895",59,"Bheri","Surkhet","PublicBuild_PartDamage",31
"896",61,"Bheri","Jajarkot","PublicBuild_PartDamage",1877
"897",60,"Bheri","Dailekh","PublicBuild_PartDamage",216
"898",62,"Karnali","Dolpa","PublicBuild_PartDamage",5
"899",63,"Karnali","Jumla","PublicBuild_PartDamage",2
