ID;Date;Respondent Organisation;Respondent position;Gender;District; compliance to quarantine restrictions;stigma;food and water in quarantine;trust in authorities;Trusting the Information;burial teams;safety and acceptance;access to health care;gender equality;surveillance teams;help lines;Ebola Response Making Progress;main reason people do not respect quarantine restrictions;main reason for non-compliance;main reason for compliance;complacency colleagues;complacency people;valued and appreciated;removal of checkpoints making fight against Ebola more difficult;removal of checkpoints makes...;welcomed in communities;people confident seeking medical help for non-Ebola illnesses;gender based violence (1-5);gender based violence (Y/N);Follow up to GBV;emotional stress;What is the highest stress factor?;corruption;communication activities ;feedback influencing oganization's actions;what else can be done to fight Ebola? (choose 3 options);;;;
GT_EbolaWorkersR2_108;04.12.2014;Child Fund;Care Giver;Female;Port loko;1;3;1;;1;1;1;3;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_109;04.12.2014;Child Fund;Care Giver;Female;Lunsar;4;1;3;;2;2;4;4;4;2;2;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_110;04.12.2014;Child Fund;Volunteer;Male;Bombali;4;3;2;;3;4;4;4;3;4;3;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_111;04.12.2014;Child Fund;Volunteer;Female;Bombali;4;3;3;;3;4;4;4;3;4;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_126;04.12.2014;Child Fund;Proj. Coordinator;Female;Bo;2;3;2;;2;2;2;2;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_127;04.12.2014;Child Fund;Dist. Supervisor;Male;Moyamba;2;4;3;;1;1;2;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_128;04.12.2014;Child Fund;BCC. Agent;Male;Koinadugu;3;3;2;;2;3;3;3;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_143;04.12.2014;Child Fund;Cmm mobilizer;Male;Koinadugu;2;2;3;;4;3;2;2;3;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_144;04.12.2014;Child Fund;Cmm mobilizer;Male;Koinadugu;2;2;3;;4;3;2;2;3;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_145;04.12.2014;Child Fund;Cmm mobilizer;Male;Koinadugu;2;2;3;;4;3;2;2;3;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_146;04.12.2014;Child Fund;Cmm mobilizer;Female;Koinadugu;2;2;3;;4;3;2;2;3;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_154;04.12.2014;Child Fund;Staff;Female;Bombali;2;2;3;;5;3;2;1;2;5;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_155;04.12.2014;Child Fund;Volunteer;Male;Bombali;2;2;3;;5;3;1;2;2;5;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_157;04.12.2014;Child Fund;Technical Officer;Male;Koinadugu;2;2;3;;5;3;2;2;3;5;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_158;04.12.2014;Child Fund;Community Mobilizer;Female;Koinadugu;2;1;2;;5;3;1;2;2;5;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_159;04.12.2014;Child Fund;Community Mobilizer;Male;Koinadugu;2;1;2;;4;3;1;2;2;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_160;04.12.2014;Child Fund;Community Mobilizer;Male;Koinadugu;2;1;2;;4;3;1;2;3;5;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_163;04.12.2014;Child Fund;Staff;Male;Koinadugu;2;1;2;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_164;04.12.2014;Child Fund;Staff;Male;Koinadugu;0;0;0;;0;0;3;0;4;0;0;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_165;04.12.2014;Child Fund;Staff;Male;Koinadugu;3;1;2;;2;2;5;3;4;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_182;04.12.2014;Child Fund;Volunteer;Male;Bombali;3;4;2;;1;2;2;3;4;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_183;04.12.2014;Child Fund;Volunteer;Female;Bombali;3;4;3;;1;2;2;3;4;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_184;04.12.2014;Child Fund;Volunteer;Male;Bombali;3;4;3;;1;2;2;2;5;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_185;04.12.2014;Child Fund;Volunteer;Male;Kailahun;3;3;3;;1;2;2;2;4;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_186;04.12.2014;Child Fund;Volunteer;Male;Bo;3;4;3;;1;2;2;2;4;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_187;04.12.2014;Child Fund;BCC. Agent;Male;Koinadugu;2;4;3;;1;2;5;3;5;2;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_198;04.12.2014;Child Fund;Staff;Male;Port loko;2;2;4;;3;3;3;5;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_199;04.12.2014;Child Fund;Staff;Male;Western Area Urban;1;3;5;;3;3;2;5;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_200;04.12.2014;Child Fund;Staff;Female;Western Area Urban;1;3;4;;3;2;2;5;3;1;1;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_201;04.12.2014;Child Fund;Staff;Male;Western Area Urban;2;3;5;;2;2;2;5;3;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_202;04.12.2014;Child Fund;Staff;Male;Western Area Urban;1;2;5;;2;2;2;5;2;2;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_203;04.12.2014;Child Fund;Staff;Male;Western Area Urban;2;2;5;;2;2;3;5;2;2;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_204;04.12.2014;Child Fund;Staff;Male;Western Area Urban;2;5;2;;1;1;2;2;5;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_206;04.12.2014;Child Fund;Staff;Male;Western Area Urban;3;5;2;;1;2;2;2;5;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_207;04.12.2014;Child Fund;Staff;Male;Western Area Urban;2;5;2;;1;2;2;2;5;2;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_208;04.12.2014;Child Fund;Staff;Male;Western Area Urban;2;5;2;;1;1;2;2;5;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_210;04.12.2014;Child Fund;Staff;Male;Bombali;2;4;2;;2;1;4;2;5;2;2;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_211;04.12.2014;Child Fund;Staff;Male;Bombali;1;5;2;;1;2;2;3;5;2;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_212;04.12.2014;Child Fund;Staff;Female;Western Area Urban;1;5;3;;1;1;2;2;5;1;2;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_213;04.12.2014;Child Fund;Staff;Female;Bombali;2;5;2;;2;1;5;2;5;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_215;04.12.2014;Child Fund;Staff;Male;Bombali;4;5;1;;3;3;5;5;5;4;5;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_216;04.12.2014;Child Fund;Staff;Male;Western Area Urban;4;3;2;;4;5;5;1;3;5;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_217;04.12.2014;Child Fund;Staff;Male;Bombali;5;1;4;;2;3;5;5;1;1;1;5;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_219;04.12.2014;Child Fund;Staff;Female;Port loko;2;4;2;;2;1;1;2;3;2;2;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_221;04.12.2014;Child Fund;Staff;Male;Western Area Urban;3;5;3;;5;4;2;3;2;4;2;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_222;04.12.2014;Child Fund;Staff;Male;Bombali;4;5;1;;4;3;3;2;4;3;1;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_223;04.12.2014;Child Fund;Staff;Male;Western Area Urban;2;5;3;;5;4;3;2;3;4;1;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_224;04.12.2014;Child Fund;Staff;Female;Western Area Urban;2;5;1;;5;4;3;4;3;2;1;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_225;04.12.2014;Child Fund;Staff;Male;Western Area Urban;3;5;4;;5;3;2;3;1;4;3;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_226;04.12.2014;Child Fund;Staff;Male;Bombali;3;5;4;;5;3;3;2;1;4;3;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_227;04.12.2014;Child Fund;Staff;Male;Bombali;4;5;3;;5;3;3;2;4;2;2;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_228;04.12.2014;Child Fund;Staff;Male;Bombali;3;5;4;;4;3;3;4;3;2;1;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_229;04.12.2014;Child Fund;Staff;Male;Bombali;1;5;1;;5;3;3;4;1;2;3;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_230;04.12.2014;Child Fund;Staff;Male;Koinadugu;2;5;1;;5;4;4;3;2;3;4;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_231;04.12.2014;Child Fund;Staff;Male;Bombali;2;3;2;;4;3;3;4;4;3;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_232;04.12.2014;Child Fund;Staff;Female;Western Area Urban;4;3;2;;2;1;4;3;2;3;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_233;04.12.2014;Child Fund;Staff;Male;Western Area Urban;1;3;2;;4;3;5;3;2;4;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_234;04.12.2014;Child Fund;Staff;Male;Bombali;3;3;2;;4;2;4;3;2;3;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_235;04.12.2014;Child Fund;Staff;Male;Bombali;3;2;3;;4;4;3;2;3;3;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_236;04.12.2014;Child Fund;Staff;Male;Bombali;3;3;4;;4;3;4;2;3;4;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_237;04.12.2014;Child Fund;Staff;Female;Bombali;2;4;3;;4;3;3;2;4;4;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_238;04.12.2014;Child Fund;Staff;Male;Bombali;3;3;2;;3;4;3;4;3;3;4;;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_239;04.12.2014;Child Fund;Staff;Male;Koinadugu;3;4;3;;3;2;4;3;2;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_240;04.12.2014;Child Fund;Staff;Male;Bombali;3;3;4;;3;2;3;2;2;3;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_241;04.12.2014;Child Fund;Staff;Male;Bombali;3;2;4;;3;3;4;3;3;3;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_242;04.12.2014;Child Fund;Staff;Male;Bombali;3;4;5;;4;3;4;5;3;5;4;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_243;04.12.2014;Child Fund;Staff;Male;Bombali;1;5;1;;5;4;4;3;2;2;3;1;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_46;04.12.2014;DFID;Volunteer;Male;Moyamba;2;3;2;;4;2;4;3;1;3;2;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_47;04.12.2014;DFID;Volunteer;Female;Moyamba;1;4;2;;4;1;4;3;3;2;3;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_93;04.12.2014;DFID;Volunteer;Female;Moyamba;3;3;2;;1;2;2;3;4;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_94;04.12.2014;DFID;Volunteer;Male;Moyamba;2;3;4;;2;2;2;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_129;04.12.2014;DFID;Volunteer;Male;Moyamba;3;4;3;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_130;04.12.2014;DFID;Volunteer;Male;Moyamba;3;3;3;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_133;04.12.2014;DFID;Volunteer;Male;Moyamba;2;4;3;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_134;04.12.2014;DFID;Volunteer;Male;Port Loko;2;4;3;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_137;04.12.2014;DFID;Volunteer;Male;Moyamba;3;4;3;;2;2;3;3;5;2;2;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_132;04.12.2014;IRC;Care Giver;Female;Port loko;3;4;2;;2;2;2;2;5;2;2;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_2;04.12.2014;Plan Int'I;Staff;Female;Western Area Urban;2;5;1;;2;1;2;1;1;1;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_6;04.12.2014;Plan Int'I;Staff;Male;;2;4;1;;2;1;3;2;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_48;04.12.2014;Plan Int'I;Volunteer;Male;Makani;3;2;3;;4;3;2;1;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_49;04.12.2014;Plan Int'I;Volunteer;Female;Port Loko;1;3;3;;3;1;1;1;1;1;1;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_50;04.12.2014;Plan Int'I;Volunteer;Male;Port Loko;1;2;2;;4;3;1;2;1;1;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_51;04.12.2014;Plan Int'I;Volunteer;Male;Makani;1;3;1;;4;1;3;3;2;3;1;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_52;04.12.2014;Plan Int'I;Volunteer;Male;Makani;1;2;3;;4;3;2;1;2;2;1;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_53;04.12.2014;Plan Int'I;Volunteer;Male;Makani;1;3;2;;4;1;1;3;2;1;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_54;04.12.2014;Plan Int'I;Volunteer;Male;Makani;1;2;3;;4;1;1;1;2;2;1;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_55;04.12.2014;Plan Int'I;Volunteer;Male;Port Loko;1;2;1;;4;1;2;2;1;1;1;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_56;04.12.2014;Plan Int'I;Staff;Male;Port Loko;3;2;2;;2;2;2;2;3;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_57;04.12.2014;Plan Int'I;Staff;Male;Makani;3;2;3;;2;2;2;3;3;2;2;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_58;04.12.2014;Plan Int'I;Staff;Male;Moyamba;2;2;2;;2;2;2;3;3;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_59;04.12.2014;Plan Int'I;Staff;Male;Western Area Urban;2;2;3;;2;2;2;3;3;2;2;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_60;04.12.2014;Plan Int'I;Staff;Male;Kailahun;3;2;3;;2;2;2;2;3;2;3;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_61;04.12.2014;Plan Int'I;Staff;Female;Kailahun;3;2;2;;2;2;2;2;3;3;2;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_62;04.12.2014;Plan Int'I;Staff;Male;Kailahun;3;2;3;;2;3;2;2;3;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_63;04.12.2014;Plan Int'I;Staff;Male;Moyamba;3;2;3;;2;3;2;2;3;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_64;04.12.2014;Plan Int'I;Staff;Male;Moyamba;3;2;3;;2;3;2;2;3;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_65;04.12.2014;Plan Int'I;Staff;Male;Port Loko;2;2;3;;2;3;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_72;04.12.2014;Plan Int'I;Staff;Male;Kabala;1;5;2;;1;2;5;1;5;1;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_73;04.12.2014;Plan Int'I;Staff;Male;Bombali;1;5;5;;2;2;4;2;5;2;1;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_74;04.12.2014;Plan Int'I;Staff;Male;Western Area Urban;1;2;3;;1;2;4;2;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_75;04.12.2014;Plan Int'I;Staff;Male;Kailahun;1;5;3;;2;2;4;1;4;2;1;2;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_76;04.12.2014;Plan Int'I;Staff;Female;Port loko;2;4;3;;1;2;2;3;4;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_77;04.12.2014;Plan Int'I;Staff;Male;Port loko;2;4;3;;1;2;2;2;4;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_78;04.12.2014;Plan Int'I;Staff;Male;Port loko;2;4;3;;1;2;2;2;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_79;04.12.2014;Plan Int'I;Staff;Male;Port loko;2;4;2;;1;1;1;2;4;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_80;04.12.2014;Plan Int'I;Staff;Male;Port loko;3;1;3;;1;2;2;3;4;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_81;04.12.2014;Plan Int'I;Staff;Male;Port loko;2;4;3;;1;2;2;3;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_82;04.12.2014;Plan Int'I;Staff;Male;Port loko;2;4;3;;1;1;1;2;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_83;04.12.2014;Plan Int'I;Staff;Male;Port loko;2;4;3;;1;2;3;2;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_84;04.12.2014;Plan Int'I;Staff;Male;Kailahun;3;2;3;;1;2;2;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_85;04.12.2014;Plan Int'I;Staff;Male;Kailahun;2;3;3;;1;2;1;2;4;2;3;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_86;04.12.2014;Plan Int'I;Staff;Male;Kailahun;2;1;3;;1;2;2;3;4;2;3;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_87;04.12.2014;Plan Int'I;Staff;Male;Moyamba;3;4;3;;1;2;1;2;4;3;2;6;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_88;04.12.2014;Plan Int'I;Staff;Male;Western Area Urban;2;4;2;;1;2;2;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_95;04.12.2014;Plan Int'I;Staff;Female;Western Area Urban;2;3;2;;1;2;2;2;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_97;04.12.2014;Plan Int'I;Food Coordinator;Male;Bombali;1;3;2;;3;3;4;3;4;3;2;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_98;04.12.2014;Plan Int'I;Monitor;Male;Bombali;3;4;2;;2;3;4;3;4;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_99;04.12.2014;Plan Int'I;M&E;Male;Moyamba;2;3;2;;2;4;4;3;3;3;4;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_100;04.12.2014;Plan Int'I;M&E;Male;Bombali;4;3;3;;2;3;4;3;3;3;3;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_112;04.12.2014;Plan Int'I;Driver;Male;Western Area Rural;2;3;3;;2;4;5;0;0;4;3;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_113;04.12.2014;Plan Int'I;Staff;Male;Bombali;2;3;3;;3;4;3;3;3;2;;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_114;04.12.2014;Plan Int'I;Warehouse Officer;Male;Bombali;3;4;2;;2;2;3;4;2;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_115;04.12.2014;Plan Int'I;Youth Eng. Officer;Female;Bombali;3;4;2;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_116;04.12.2014;Plan Int'I;Prog. Impl Manager;Male;Western Area Urban;3;4;2;;1;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_117;04.12.2014;Plan Int'I;Youth Eng. Officer;Male;Western Area Urban;2;3;2;;2;2;2;2;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_118;04.12.2014;Plan Int'I;Prog. Support Manager;Female;Western Area Urban;3;3;3;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_119;04.12.2014;Plan Int'I;Dist. Food Cordinator;Male;Moyamba;3;3;3;;2;2;1;2;4;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_120;04.12.2014;Plan Int'I;Staff;Male;Port loko;3;3;3;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_121;04.12.2014;Plan Int'I;Staff;Male;Moyamba;3;4;2;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_122;04.12.2014;Plan Int'I;Staff;Male;Bo;3;4;2;;2;2;2;3;5;2;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_123;04.12.2014;Plan Int'I;Dist. Food Cordinator;Male;Port loko;2;3;3;;2;2;1;2;4;3;2;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_124;04.12.2014;Plan Int'I;Monitor;Male;Port loko;2;4;2;;2;1;3;2;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_125;04.12.2014;Plan Int'I;Dist. Food Cordinator;Male;Western Area Rural;2;4;3;;2;2;2;3;4;3;3;4;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_135;04.12.2014;Plan Int'I;Staff;Male;Moyamba;3;4;2;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_136;04.12.2014;Plan Int'I;Staff;Male;Port loko;3;3;4;;2;2;3;3;3;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_138;04.12.2014;Plan Int'I;Staff;Male;Moyamba;1;2;2;;5;3;1;2;2;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_139;04.12.2014;Plan Int'I;Staff;Male;Bo;2;2;3;;4;3;1;1;2;4;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_140;04.12.2014;Plan Int'I;Staff;Male;Moyamba;2;2;3;;4;3;1;2;2;5;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_141;04.12.2014;Plan Int'I;Staff;Male;Western Area Urban;2;2;2;;5;3;1;2;3;4;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_142;04.12.2014;Plan Int'I;Staff;Male;Bombali;2;2;3;;4;3;2;2;3;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_147;04.12.2014;Plan Int'I;Staff;Male;Bombali;2;2;3;;4;3;1;2;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_148;04.12.2014;Plan Int'I;Staff;Female;Bombali;2;2;3;;4;3;2;2;3;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_149;04.12.2014;Plan Int'I;Staff;Male;Moyamba;1;2;2;;5;3;1;2;3;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_150;04.12.2014;Plan Int'I;Staff;Male;Bombali;2;2;3;;5;3;2;1;2;5;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_151;04.12.2014;Plan Int'I;Staff;Male;Western Area Urban;0;5;4;;1;1;5;1;4;1;1;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_152;04.12.2014;Plan Int'I;Staff;Male;Moyamba;5;5;5;;3;5;5;0;0;4;0;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_153;04.12.2014;Plan Int'I;Staff;Female;Port loko;2;2;3;;5;3;2;1;2;5;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_156;04.12.2014;Plan Int'I;Staff;Male;Bombali;2;2;3;;5;3;1;2;2;4;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_161;04.12.2014;Plan Int'I;Staff;Male;Port loko;3;2;2;;3;3;3;3;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_162;04.12.2014;Plan Int'I;Staff;Male;Moyamba;3;1;2;;2;2;3;3;4;2;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_166;04.12.2014;Plan Int'I;Staff;Male;Port loko;3;1;2;;2;2;2;2;3;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
GT_EbolaWorkersR2_167;04.12.2014;Plan Int'I;Staff;Male;Port loko;2;1;3;;3;2;4;2;3;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
